GB,1.9089258826149906,2.1345262141967623,2.395896771037182,2.7302079483912074,3.216409363858135,3.8491456321580957,4.791793542074364,0.0,0.0,0.0,0.0
US-NW-PACW,1.9167359115714444,2.1432592465753424,2.4056991543192616,2.74137810608474,3.2295687277162695,3.8648937233325844,4.811398308638523,0.0,0.0,0.0,0.0
PA,1.9487728310502284,2.1790823474470735,2.445908757338552,2.7871983513857916,3.283548742728467,3.929492757691444,4.891817514677104,0.0,0.0,0.0,0.0
AT,1.9879327319300588,2.222870236612702,2.4950584288509923,2.843206116597642,3.3495304935259895,4.008454525039299,4.9901168577019845,0.0,0.0,0.0,0.0
US-CAL-BANC,2.060828015369195,2.304380417185554,2.5865494478613367,2.9474633243071047,3.472354053293301,4.1554400965641145,5.173098895722673,0.0,0.0,0.0,0.0
US-SW-SRP,2.0827876341092173,2.328935263594852,2.614111010157487,2.9788706859934155,3.5093545067867633,4.1997193277939955,5.228222020314974,0.0,0.0,0.0,0.0
US-CAL-CISO,2.1482344359060024,2.402116687422166,2.6962534246575336,3.0724748327492826,3.619627885156689,4.331685829777677,5.392506849315067,0.0,0.0,0.0,0.0
SI,2.2484863199316925,2.5142165213781653,2.822079768893859,3.215858341297653,3.788545443172578,4.533833071337675,5.644159537787718,0.0,0.0,0.0,0.0
US-NY-NYIS,2.2873589208152354,2.5576831569115814,2.870868849594632,3.27145520070086,3.8540431131544377,4.61221552885695,5.741737699189264,0.0,0.0,0.0,0.0
US-CENT-SPA,2.309432295727067,2.582365203403902,2.898573187494176,3.303025260167782,3.89123523800588,4.6567241372857255,5.797146374988352,0.0,0.0,0.0,0.0
LV,2.3105755652077065,2.5836435865504357,2.9000081073525297,3.30466040140172,3.893161568774629,4.659029418369638,5.800016214705059,0.0,0.0,0.0,0.0
US-NE-ISNE,2.318868916360396,2.5929170610211703,2.910417109309477,3.3165218222363806,3.9071352974291607,4.675752077251291,5.820834218618954,0.0,0.0,0.0,0.0
HU,2.4250526042246725,2.711649730178497,3.043688472649334,3.468389189763194,4.086047538625133,4.88986016917434,0.0,0.0,0.0,0.0,0.0
HR,2.527110322233359,2.825768814860938,3.1717813228030938,3.6143554608686417,4.258007803215112,5.095648682536118,0.0,0.0,0.0,0.0,0.0
US-CAR-CPLE,2.534914439247132,2.8344952366127023,3.1815762859938497,3.6255171631092704,4.271157205854757,5.111384852908152,0.0,0.0,0.0,0.0,0.0
US-CAR-DUK,2.5352931562534806,2.834918711083437,3.1820516144814093,3.626058816502071,4.271795318070933,5.1121484953963625,0.0,0.0,0.0,0.0,0.0
SK,2.8049599992575267,3.1364552718970526,3.5205110194762836,4.011745115217161,4.726165478201039,5.655902949322554,0.0,0.0,0.0,0.0,0.0
IT-CNO,2.864700050116939,3.2032555105853047,3.595490879228403,4.0971872809812035,4.826823372114842,5.776362396137435,0.0,0.0,0.0,0.0,0.0
GB-NIR,2.8829681943052305,3.2236826172685764,3.618419264281055,4.123314975576085,4.8576039438293614,5.813198162287597,0.0,0.0,0.0,0.0,0.0
LU,2.945120447711326,3.293180136986301,3.6964266843723785,4.212207151959222,4.962326233814974,5.938521558499887,0.0,0.0,0.0,0.0,0.0
US-NW-IPCO,2.969607797824554,3.3205614466583646,3.7271608074736746,4.247229757353723,5.003585741540002,5.987897690695412,0.0,0.0,0.0,0.0,0.0
US-TEN-TVA,2.976308089245276,3.328053590701536,3.735570356909887,4.256812732292662,5.0148752736598485,6.001408114379819,0.0,0.0,0.0,0.0,0.0
US-CAL-LDWP,3.0421857575082596,3.4017168015774177,3.818253552790979,4.351033118296697,5.125874632513917,6.134243412680589,0.0,0.0,0.0,0.0,0.0
IT-NO,3.0516523369343282,3.4123021585720212,3.830135075948187,4.364572528406074,5.141825170450991,6.153331761359383,0.0,0.0,0.0,0.0,0.0
EE,3.071591184987192,3.4345974159402237,3.8551603648308634,4.393089718063077,5.175420763745543,0.0,0.0,0.0,0.0,0.0,0.0
US-CAL-TIDC,3.121790678249248,3.4907295765877957,3.9181658512720157,4.464886667728576,5.260003471570651,0.0,0.0,0.0,0.0,0.0,0.0
US-SW-WALC,3.205450096521513,3.58427601701951,4.023166957879042,4.584539091536582,5.400963861262275,0.0,0.0,0.0,0.0,0.0,0.0
TR,3.220748505772729,3.6013824200913245,4.042368022551487,4.606419374535415,5.426740633014324,0.0,0.0,0.0,0.0,0.0,0.0
IE,3.229412434569551,3.6110702677459523,4.053242137265865,4.618810807582032,5.441338759617189,0.0,0.0,0.0,0.0,0.0,0.0
NL,3.237483711994654,3.620095423412204,4.063372414034107,4.6303546113411915,5.454938309251266,0.0,0.0,0.0,0.0,0.0,0.0
US-FLA-FPL,3.2601619612429,3.6454538293897882,4.091835930947721,4.6627897817776365,5.493149605929818,0.0,0.0,0.0,0.0,0.0,0.0
US-TEX-ERCO,3.2667125700709065,3.6527786010792864,4.100057613456342,4.672158675799087,5.504186933133171,0.0,0.0,0.0,0.0,0.0,0.0
US-CAR-SCEG,3.363486598359134,3.760989559983395,4.221518893858913,4.810568041839226,5.6672445424407325,0.0,0.0,0.0,0.0,0.0,0.0
US-MIDA-PJM,3.458057931469726,3.8667375051888753,4.3402155670487375,4.945827041520655,5.826590761243511,0.0,0.0,0.0,0.0,0.0,0.0
GR,3.52777261758919,3.9446911996679126,4.427714611872147,5.04553525538919,5.944055232376306,0.0,0.0,0.0,0.0,0.0,0.0
AU-WA,3.535666416081969,3.953517901618929,4.437622134470226,5.056825223000955,5.957355742165509,0.0,0.0,0.0,0.0,0.0,0.0
HK,3.5395121951219504,3.9578181818181806,4.442448979591836,5.062325581395347,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IT-SO,3.64934447971192,4.080630645496056,4.580299704128227,5.21941129075077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US-SW-AZPS,3.7266650239447596,4.167089072229141,4.677344876991892,5.329997650525645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JP-KN,3.727517930727253,4.168042777085928,4.678415362035225,5.331217505575024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US-SE-SOCO,3.74725987489327,4.190117860107929,4.7031935164476755,5.359453076882235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IT-CSO,3.7487155678063626,4.191745589456206,4.7050205595937005,5.361535056281193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US-FLA-TAL,3.7731457938894457,4.21906302407638,4.735682986208182,5.396475961027928,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US-CENT-SWPP,3.794592354382448,4.243044178082192,4.76260060805144,5.42714953010513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RO,3.8469100122508078,4.301544831880449,4.828264607212748,5.501975947754062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IT-SIC,3.879853222333593,4.338381330427564,4.869611697418693,5.549092399384093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US-CAR-CPLW,3.8902679678509116,4.35002690950602,4.882683265772062,5.563987907507699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US-NW-NEVP,3.895298223632922,4.355651650062267,4.888996750069892,5.5711823431029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,3.914261870289936,4.376856454960564,4.912798061690429,5.598304767972815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US-NW-GRID,3.957881306381557,4.4256309153175595,4.967544904948281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,3.9904362865203997,4.4620333022000835,5.008404726959277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG,3.996013596540075,4.4682697488584475,5.015404820147237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US-MIDW-MISO,4.265056186657757,4.769108281444582,5.35308072407045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US-FLA-FPC,4.349626693766938,4.863673484848485,5.459225340136054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BG,4.353961252181015,4.868520309256953,5.4646656532476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TW,4.355928926755022,4.870720527189706,5.467135285621098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AU-VIC,4.398930309611315,4.918803891656289,5.521106409001957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ,4.436075138285629,4.960338563719385,5.567726959276861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JP-TK,4.513302659910161,5.04669297426318,5.664655379274998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US-NW-PSCO,4.529808144930764,5.0651491075134905,5.68537144720902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US-FLA-FMPP,4.600764042023982,5.144490701535908,5.774428338458672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,4.692701108141217,5.24729305728518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US-FLA-TEC,4.700399747559119,5.2559015359070145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US-SW-PNM,4.710076131343506,5.266721492320466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BA,4.727105273415747,5.2857631693648806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AU-NSW,4.820515564093997,5.390212858032378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US-SW-EPE,4.894349370753982,5.472772478206725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IT-SAR,4.9846842075955005,5.573783250311332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US-CAR-SC,4.993792655084084,5.583968150684931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN-WE,4.9980433418717745,5.588721191365711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US-SW-TEPC,5.000262473549394,5.5912025840597765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID,5.303739837398374,5.930545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AU-QLD,5.341974328989865,5.9732985678704855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US-NW-PACE,5.3937192708913395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US-FLA-JEA,5.466644123324794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US-MIDW-AECI,5.467461595574859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US-NW-NWMT,5.591328145302001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US-FLA-GVL,5.59433312915321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZA,5.727281100345252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN-MH,5.94328928611204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN-UP,5.947415116753908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US-NW-WACM,6.247511907413594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PL,6.660196161413669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US-MIDW-LGEE,6.998985948695103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US-HI-OA,7.466291300070534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CY,7.721655659501802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
