datetime,carbon_intensity_avg,power_production_coal_avg,power_production_oil_avg,power_production_gas_avg,power_production_biomass_avg,power_production_unknown_avg,power_production_nuclear_avg,power_production_solar_avg,power_production_wind_avg,power_production_hydro_avg
2021-07-03 20:00:00,241.32,13.99,77.84,11756.22,506.25,0.69,2413.63,12540.3,375.62,251.98
2021-07-03 21:00:00,245.34,13.38,76.71,12436.94,506.98,0.69,2411.74,12224.47,528.96,534.91
2021-07-03 22:00:00,252.08,13.69,77.23,13439.19,511.41,0.69,2412.16,11829.88,765.78,919.79
2021-07-03 23:00:00,259.36,13.77,77.48,14344.5,509.7,0.69,2412.4,10943.18,1012.65,1307.61
2021-07-04 00:00:00,293.31,14.57,78.43,18037.72,543.09,0.69,2412.04,8517.93,726.36,2413.4
2021-07-04 01:00:00,312.42,14.63,79.75,18745.69,541.85,0.69,2412.43,5545.79,779.15,2980.61
2021-07-04 02:00:00,336.33,14.05,78.05,18691.16,538.47,0.69,2411.95,2739.67,768.05,3191.51
2021-07-04 03:00:00,348.39,14.16,77.77,18497.72,537.45,0.69,2410.98,1914.75,729.4,2953.25
2021-07-04 04:00:00,371.03,14.66,77.13,17893.11,535.21,0.69,2410.64,0.0,662.83,2428.49
2021-07-04 05:00:00,373.47,14.44,78.1,16147.22,525.3,0.69,2411.25,0.0,641.84,1498.89
2021-07-04 06:00:00,364.53,14.36,78.09,14751.12,514.38,0.69,2411.28,0.0,609.34,1285.21
2021-07-04 07:00:00,343.05,14.77,77.6,13725.91,512.6,0.69,2410.94,0.0,2201.28,799.64
2021-07-04 08:00:00,337.8,14.91,77.45,12579.24,511.91,0.69,2410.6,0.0,2046.43,501.68
2021-07-04 09:00:00,334.92,15.3,77.85,11731.85,512.56,0.69,2410.41,0.0,1901.5,434.67
2021-07-04 10:00:00,335.13,15.16,77.64,11337.58,513.04,0.69,2409.82,0.0,1830.87,452.8
2021-07-04 11:00:00,334.13,15.1,76.71,11157.05,513.33,0.69,2408.35,0.0,1726.33,440.06
2021-07-04 12:00:00,311.53,15.07,76.18,10853.88,514.36,0.69,2406.65,1865.14,1633.65,442.44
2021-07-04 13:00:00,302.84,14.88,76.19,10609.91,519.35,0.69,2406.62,2283.72,1431.11,339.73
2021-07-04 14:00:00,279.72,14.68,75.96,10664.19,519.52,0.69,2406.37,5284.63,1205.01,179.72
2021-07-04 15:00:00,247.88,14.88,76.48,10040.71,517.47,0.69,2405.25,8752.74,922.38,44.29
2021-07-04 16:00:00,230.08,14.54,75.92,9806.85,519.87,0.69,2405.03,10830.82,723.78,0.0
2021-07-04 17:00:00,229.58,13.16,76.18,10329.49,517.6,0.69,2405.19,11616.26,359.21,0.0
2021-07-04 18:00:00,230.5,13.29,76.71,10752.18,515.69,0.69,2405.08,12027.51,90.67,0.0
2021-07-04 19:00:00,230.66,13.96,77.13,11066.96,512.16,0.69,2405.08,12193.18,181.03,83.69
2021-07-04 20:00:00,232.48,13.99,77.84,11650.21,505.8,0.69,2403.58,12414.22,309.92,226.33
2021-07-04 21:00:00,237.74,13.38,76.71,12330.93,506.53,0.69,2401.69,12098.38,463.26,509.27
2021-07-04 22:00:00,246.56,13.68,77.23,13333.18,510.95,0.69,2402.1,11703.8,700.08,894.14
2021-07-04 23:00:00,255.01,13.77,77.48,14238.49,509.24,0.69,2402.35,10817.1,946.95,1281.96
2021-07-05 00:00:00,281.4,17.77,78.43,19263.44,520.52,0.69,2402.7,9498.74,1635.75,2694.63
2021-07-05 01:00:00,302.12,17.48,79.75,20074.19,520.96,0.69,2402.64,6389.42,1921.84,2988.7
2021-07-05 02:00:00,329.02,17.54,78.05,20526.19,523.0,0.69,2402.65,2740.76,2103.63,3292.19
2021-07-05 03:00:00,340.42,17.38,77.77,19885.51,522.62,0.69,2401.58,1789.09,2068.13,3107.99
2021-07-05 04:00:00,348.87,17.64,77.13,18691.79,522.53,0.69,2400.82,0.0,2106.92,2688.45
2021-07-05 05:00:00,349.58,17.3,78.1,16710.89,514.28,0.69,2400.05,0.0,2093.33,1801.57
2021-07-05 06:00:00,341.73,17.13,78.09,14855.19,511.53,0.69,2400.31,0.0,2122.57,1370.82
2021-07-05 07:00:00,340.26,17.15,77.6,13410.27,516.12,0.69,2399.96,0.0,2073.94,904.69
2021-07-05 08:00:00,340.3,17.03,77.45,12397.27,517.86,0.69,2399.41,0.0,1859.31,614.47
2021-07-05 09:00:00,339.89,17.42,77.85,11792.64,519.53,0.69,2398.73,0.0,1657.26,428.74
2021-07-05 10:00:00,345.52,17.13,77.64,11742.96,520.75,0.69,2398.92,0.0,1346.9,312.41
2021-07-05 11:00:00,350.11,17.37,76.71,11725.66,519.0,0.69,2398.53,0.0,1105.91,352.19
2021-07-05 12:00:00,332.54,17.03,76.18,11972.43,514.92,0.69,2397.83,1739.05,894.12,460.59
2021-07-05 13:00:00,329.15,16.08,76.19,12311.22,519.98,0.69,2396.88,2322.3,649.43,693.79
2021-07-05 14:00:00,295.85,16.41,75.96,11887.85,520.38,0.69,2396.54,5711.97,392.71,627.82
2021-07-05 15:00:00,265.51,16.49,76.48,11877.0,519.11,0.69,2396.57,9366.47,287.87,398.69
2021-07-05 16:00:00,250.89,16.17,75.92,12037.64,519.36,0.69,2396.04,11310.8,112.21,351.1
2021-07-05 17:00:00,246.22,16.34,76.18,12353.28,518.54,0.69,2395.21,12225.07,0.0,433.52
2021-07-05 18:00:00,247.94,16.48,76.71,13172.94,521.63,0.69,2394.82,12883.23,0.0,429.97
2021-07-05 19:00:00,257.72,16.11,77.13,14486.29,521.32,0.69,2394.44,12848.56,91.12,612.21
2021-07-05 20:00:00,260.83,16.07,77.84,15584.21,526.47,0.69,2393.99,12849.03,281.25,946.47
2021-07-05 21:00:00,269.31,16.06,76.71,16889.81,529.39,0.69,2393.62,12522.26,450.59,1292.23
2021-07-05 22:00:00,276.89,16.66,77.23,18176.94,532.86,0.69,2393.15,11878.37,797.35,1795.57
2021-07-05 23:00:00,282.79,16.78,77.48,19016.53,533.44,0.69,2392.31,10748.05,1162.36,2332.36
2021-07-06 00:00:00,288.91,17.76,78.43,19157.43,520.06,0.69,2392.64,9372.66,1570.06,2668.99
2021-07-06 01:00:00,309.04,17.47,79.75,19968.18,520.5,0.69,2392.58,6263.33,1856.14,2963.06
2021-07-06 02:00:00,338.09,17.54,78.05,20420.18,522.55,0.69,2392.59,2614.67,2037.93,3266.55
2021-07-06 03:00:00,348.16,17.37,77.77,19779.5,522.17,0.69,2391.52,1663.01,2002.44,3082.35
2021-07-06 04:00:00,365.9,17.64,77.13,18585.78,522.07,0.69,2390.76,0.0,2041.22,2662.81
2021-07-06 05:00:00,366.72,17.3,78.1,16604.88,513.82,0.69,2389.99,0.0,2027.63,1775.92
2021-07-06 06:00:00,357.49,17.13,78.09,14749.18,511.07,0.69,2390.25,0.0,2056.87,1345.18
2021-07-06 07:00:00,354.04,17.15,77.6,13304.25,515.66,0.69,2389.91,0.0,2008.24,879.04
2021-07-06 08:00:00,352.09,17.02,77.45,12291.26,517.4,0.69,2389.36,0.0,1793.61,588.82
2021-07-06 09:00:00,351.86,17.41,77.85,11686.63,519.07,0.69,2388.67,0.0,1591.56,403.09
2021-07-06 10:00:00,356.94,17.13,77.64,11636.95,520.29,0.69,2388.87,0.0,1281.2,286.77
2021-07-06 11:00:00,360.77,17.37,76.71,11619.64,518.54,0.69,2388.47,0.0,1040.21,326.55
2021-07-06 12:00:00,342.76,17.03,76.18,11866.42,514.46,0.69,2387.77,1612.97,828.42,434.95
2021-07-06 13:00:00,341.83,16.08,76.19,12205.21,519.52,0.69,2386.82,2196.22,583.73,668.15
2021-07-06 14:00:00,303.72,16.4,75.96,11781.84,519.92,0.69,2386.48,5585.89,327.01,602.18
2021-07-06 15:00:00,272.46,16.49,76.48,11770.99,518.65,0.69,2386.51,9240.39,222.18,373.04
2021-07-06 16:00:00,259.97,16.16,75.92,11931.63,518.91,0.69,2385.99,11184.72,46.51,325.46
2021-07-06 17:00:00,256.69,16.34,76.18,12247.27,518.09,0.69,2385.15,12098.99,0.0,407.88
2021-07-06 18:00:00,258.8,16.48,76.71,13066.93,521.17,0.69,2384.77,12757.15,0.0,404.33
2021-07-06 19:00:00,269.44,16.1,77.13,14380.28,520.86,0.69,2384.38,12722.48,25.43,586.57
2021-07-06 20:00:00,271.52,16.06,77.84,15478.2,526.01,0.69,2383.94,12722.94,215.55,920.82
2021-07-06 21:00:00,277.87,16.05,76.71,16783.8,528.93,0.69,2383.57,12396.18,384.89,1266.59
2021-07-06 22:00:00,285.02,16.65,77.23,18070.93,532.4,0.69,2383.09,11752.29,731.65,1769.93
2021-07-06 23:00:00,289.09,16.78,77.48,18910.51,532.98,0.69,2382.25,10621.97,1096.66,2306.72
2021-07-07 00:00:00,293.67,17.76,78.43,19051.42,519.6,0.69,2382.58,9246.58,1504.36,2643.34
2021-07-07 01:00:00,319.04,17.47,79.75,19862.17,520.04,0.69,2382.53,6137.25,1790.44,2937.41
2021-07-07 02:00:00,345.87,17.54,78.05,20314.17,522.09,0.69,2382.53,2488.59,1972.23,3240.9
2021-07-07 03:00:00,353.81,17.37,77.77,19673.49,521.71,0.69,2381.47,1536.93,1936.74,3056.7
2021-07-07 04:00:00,371.43,17.64,77.13,18479.77,521.62,0.69,2380.7,0.0,1975.52,2637.16
2021-07-07 05:00:00,369.9,17.29,78.1,16498.87,513.37,0.69,2379.93,0.0,1961.93,1750.28
2021-07-07 06:00:00,364.07,17.13,78.09,14643.17,510.61,0.69,2380.19,0.0,1991.17,1319.53
2021-07-07 07:00:00,356.45,17.14,77.6,13198.24,515.2,0.69,2379.85,0.0,1942.54,853.39
2021-07-07 08:00:00,354.7,17.02,77.45,12185.25,516.94,0.69,2379.3,0.0,1727.91,563.18
2021-07-07 09:00:00,356.4,17.41,77.85,11580.62,518.62,0.69,2378.61,0.0,1525.86,377.45
2021-07-07 10:00:00,360.07,17.13,77.64,11530.94,519.83,0.69,2378.81,0.0,1215.51,261.12
2021-07-07 11:00:00,361.72,17.37,76.71,11513.63,518.09,0.69,2378.42,0.0,974.51,300.9
2021-07-07 12:00:00,344.39,17.03,76.18,11760.41,514.0,0.69,2377.71,1486.89,762.72,409.3
2021-07-07 13:00:00,333.18,16.08,76.19,12099.2,519.06,0.69,2376.76,2070.13,518.03,642.5
2021-07-07 14:00:00,297.63,16.4,75.96,11675.83,519.46,0.69,2376.43,5459.81,261.31,576.53
2021-07-07 15:00:00,265.96,16.48,76.48,11664.98,518.19,0.69,2376.46,9114.3,156.48,347.4
2021-07-07 16:00:00,252.21,16.16,75.92,11825.61,518.45,0.69,2375.93,11058.63,0.0,299.81
2021-07-07 17:00:00,245.67,16.33,76.18,12141.25,517.63,0.69,2375.09,11972.9,0.0,382.23
2021-07-07 18:00:00,247.14,16.47,76.71,12960.92,520.71,0.69,2374.71,12631.07,0.0,378.68
2021-07-07 19:00:00,255.0,16.1,77.13,14274.27,520.4,0.69,2374.32,12596.4,0.0,560.92
2021-07-07 20:00:00,259.7,16.06,77.84,15372.19,525.56,0.69,2373.88,12596.86,149.85,895.18
2021-07-07 21:00:00,266.56,16.05,76.71,16677.79,528.47,0.69,2373.51,12270.1,319.19,1240.94
2021-07-07 22:00:00,273.86,16.65,77.23,17964.92,531.94,0.69,2373.03,11626.2,665.96,1744.28
2021-07-07 23:00:00,279.05,16.77,77.48,18804.5,532.52,0.69,2372.2,10495.88,1030.96,2281.07
2021-07-08 00:00:00,284.04,17.75,78.43,18945.41,519.14,0.69,2372.53,9120.49,1438.66,2617.7
2021-07-08 01:00:00,305.71,17.47,79.75,19756.15,519.59,0.69,2372.47,6011.17,1724.74,2911.77
2021-07-08 02:00:00,334.07,17.53,78.05,20208.15,521.63,0.69,2372.48,2362.51,1906.53,3215.26
2021-07-08 03:00:00,342.58,17.37,77.77,19567.48,521.25,0.69,2371.41,1410.84,1871.04,3031.06
2021-07-08 04:00:00,356.77,17.63,77.13,18373.76,521.16,0.69,2370.65,0.0,1909.82,2611.52
2021-07-08 05:00:00,361.64,17.29,78.1,16392.86,512.91,0.69,2369.88,0.0,1896.23,1724.63
2021-07-08 06:00:00,357.93,17.12,78.09,14537.16,510.16,0.69,2370.14,0.0,1925.47,1293.89
2021-07-08 07:00:00,359.65,17.14,77.6,13092.23,514.75,0.69,2369.8,0.0,1876.84,827.75
2021-07-08 08:00:00,359.55,17.01,77.45,12079.24,516.49,0.69,2369.24,0.0,1662.21,537.53
2021-07-08 09:00:00,360.32,17.41,77.85,11474.61,518.16,0.69,2368.56,0.0,1460.16,351.8
2021-07-08 10:00:00,366.0,17.12,77.64,11424.93,519.37,0.69,2368.75,0.0,1149.81,235.48
2021-07-08 11:00:00,368.98,17.36,76.71,11407.62,517.63,0.69,2368.36,0.0,908.81,275.26
2021-07-08 12:00:00,356.4,17.02,76.18,11654.4,513.54,0.69,2367.66,1360.8,697.02,383.66
2021-07-08 13:00:00,344.05,16.07,76.19,11993.19,518.61,0.69,2366.71,1944.05,452.34,616.85
2021-07-08 14:00:00,305.02,16.4,75.96,11569.82,519.0,0.69,2366.37,5333.72,195.61,550.89
2021-07-08 15:00:00,274.0,16.48,76.48,11558.97,517.74,0.69,2366.4,8988.22,90.78,321.75
2021-07-08 16:00:00,257.45,16.15,75.92,11719.6,517.99,0.69,2365.87,10932.55,0.0,274.17
2021-07-08 17:00:00,251.23,16.33,76.18,12035.24,517.17,0.69,2365.04,11846.82,0.0,356.59
2021-07-08 18:00:00,253.54,16.47,76.71,12854.91,520.25,0.69,2364.65,12504.98,0.0,353.04
2021-07-08 19:00:00,262.16,16.1,77.13,14168.26,519.94,0.69,2364.27,12470.31,0.0,535.28
2021-07-08 20:00:00,267.69,16.05,77.84,15266.18,525.1,0.69,2363.82,12470.78,84.15,869.53
2021-07-08 21:00:00,274.45,16.05,76.71,16571.77,528.01,0.69,2363.45,12144.01,253.49,1215.3
2021-07-08 22:00:00,279.46,16.65,77.23,17858.91,531.49,0.69,2362.98,11500.12,600.26,1718.64
2021-07-08 23:00:00,282.73,16.77,77.48,18698.49,532.07,0.69,2362.14,10369.8,965.26,2255.43
2021-07-09 00:00:00,286.01,17.75,78.43,18839.39,518.69,0.69,2362.47,8994.41,1372.96,2592.05
2021-07-09 01:00:00,305.45,17.46,79.75,19650.14,519.13,0.69,2362.41,5885.08,1659.04,2886.12
2021-07-09 02:00:00,332.54,17.53,78.05,20102.14,521.18,0.69,2362.42,2236.42,1840.83,3189.61
2021-07-09 03:00:00,339.74,17.36,77.77,19461.47,520.79,0.69,2361.35,1284.76,1805.34,3005.41
2021-07-09 04:00:00,353.58,17.63,77.13,18267.74,520.7,0.69,2360.59,0.0,1844.12,2585.87
2021-07-09 05:00:00,361.25,17.29,78.1,16286.84,512.45,0.69,2359.82,0.0,1830.53,1698.99
2021-07-09 06:00:00,355.45,17.12,78.09,14431.15,509.7,0.69,2360.08,0.0,1859.77,1268.24
2021-07-09 07:00:00,359.44,17.14,77.6,12986.22,514.29,0.69,2359.74,0.0,1811.14,802.1
2021-07-09 08:00:00,360.7,17.01,77.45,11973.23,516.03,0.69,2359.19,0.0,1596.52,511.89
2021-07-09 09:00:00,362.7,17.4,77.85,11368.59,517.7,0.69,2358.5,0.0,1394.46,326.16
2021-07-09 10:00:00,372.17,17.12,77.64,11318.92,518.92,0.69,2358.7,0.0,1084.11,209.83
2021-07-09 11:00:00,377.62,17.36,76.71,11301.61,517.17,0.69,2358.3,0.0,843.11,249.61
2021-07-09 12:00:00,367.23,17.02,76.18,11548.38,513.09,0.69,2357.6,1234.72,631.32,358.01
2021-07-09 13:00:00,358.99,16.07,76.19,11887.18,518.15,0.69,2356.65,1817.97,386.64,591.21
2021-07-09 14:00:00,317.84,16.39,75.96,11463.81,518.55,0.69,2356.31,5207.64,129.92,525.24
2021-07-09 15:00:00,282.74,16.48,76.48,11452.96,517.28,0.69,2356.34,8862.13,25.08,296.11
2021-07-09 16:00:00,268.17,16.15,75.92,11613.59,517.53,0.69,2355.82,10806.46,0.0,248.52
2021-07-09 17:00:00,262.32,16.33,76.18,11929.23,516.72,0.69,2354.98,11720.74,0.0,330.94
2021-07-09 18:00:00,263.77,16.47,76.71,12748.9,519.8,0.69,2354.6,12378.9,0.0,327.39
2021-07-09 19:00:00,267.55,16.09,77.13,14062.25,519.49,0.69,2354.21,12344.23,0.0,509.63
2021-07-09 20:00:00,270.48,16.05,77.84,15160.16,524.64,0.69,2353.77,12344.69,18.45,843.89
2021-07-09 21:00:00,276.72,16.04,76.71,16465.76,527.56,0.69,2353.4,12017.93,187.8,1189.65
2021-07-09 22:00:00,282.59,16.64,77.23,17752.9,531.03,0.69,2352.92,11374.04,534.56,1692.99
2021-07-09 23:00:00,294.1,16.77,77.48,18592.48,531.61,0.69,2352.08,10243.72,899.56,2229.78
2021-07-10 00:00:00,311.77,14.55,78.43,17401.65,540.35,0.69,2351.7,7761.43,332.17,2259.53
2021-07-10 01:00:00,333.01,14.61,79.75,18109.62,539.11,0.69,2352.09,4789.29,384.96,2826.74
2021-07-10 02:00:00,364.17,14.02,78.05,18055.09,535.73,0.69,2351.61,1983.17,373.86,3037.64
2021-07-10 03:00:00,377.38,14.14,77.77,17861.65,534.71,0.69,2350.64,1158.25,335.2,2799.38
2021-07-10 04:00:00,401.24,14.64,77.13,17257.04,532.47,0.69,2350.3,0.0,268.63,2274.61
2021-07-10 05:00:00,411.62,14.41,78.1,15511.15,522.56,0.69,2350.91,0.0,247.65,1345.02
2021-07-10 06:00:00,409.25,14.34,78.09,14115.05,511.64,0.69,2350.94,0.0,215.14,1131.33
2021-07-10 07:00:00,383.28,14.75,77.6,13089.84,509.85,0.69,2350.6,0.0,1807.09,645.77
2021-07-10 08:00:00,385.09,14.88,77.45,11943.17,509.17,0.69,2350.27,0.0,1652.24,347.81
2021-07-10 09:00:00,382.76,15.27,77.85,11095.78,509.82,0.69,2350.07,0.0,1507.31,280.8
2021-07-10 10:00:00,383.79,15.13,77.64,10701.51,510.3,0.69,2349.48,0.0,1436.68,298.93
2021-07-10 11:00:00,385.07,15.08,76.71,10520.98,510.58,0.69,2348.01,0.0,1332.14,286.19
2021-07-10 12:00:00,368.81,15.05,76.18,10217.81,511.62,0.69,2346.31,1108.64,1239.46,288.57
2021-07-10 13:00:00,346.69,14.86,76.19,9973.84,516.6,0.69,2346.28,1527.22,1036.91,185.86
2021-07-10 14:00:00,326.34,14.66,75.96,10028.12,516.78,0.69,2346.03,4528.13,810.81,25.85
2021-07-10 15:00:00,280.68,14.86,76.48,9404.64,514.73,0.69,2344.92,7996.24,528.19,0.0
2021-07-10 16:00:00,255.27,14.52,75.92,9170.78,517.13,0.69,2344.69,10074.32,329.59,0.0
2021-07-10 17:00:00,254.79,13.13,76.18,9693.42,514.86,0.69,2344.86,10859.76,0.0,0.0
2021-07-10 18:00:00,257.56,13.27,76.71,10116.11,512.95,0.69,2344.74,11271.0,0.0,0.0
2021-07-10 19:00:00,255.81,13.94,77.13,10430.89,509.42,0.69,2344.74,11436.68,0.0,0.0
2021-07-10 20:00:00,257.89,13.97,77.84,11014.14,503.05,0.69,2343.24,11657.72,0.0,72.46
2021-07-10 21:00:00,263.03,13.36,76.71,11694.86,503.78,0.69,2341.35,11341.88,69.07,355.39
2021-07-10 22:00:00,268.02,13.66,77.23,12697.11,508.21,0.69,2341.76,10947.3,305.89,740.27
2021-07-10 23:00:00,275.14,13.74,77.48,13602.42,506.49,0.69,2342.01,10060.6,552.76,1128.09
2021-07-11 00:00:00,314.69,14.55,78.43,17295.64,539.89,0.69,2341.65,7635.34,266.47,2233.88
2021-07-11 01:00:00,341.81,14.6,79.75,18003.61,538.65,0.69,2342.03,4663.2,319.26,2801.09
2021-07-11 02:00:00,371.72,14.02,78.05,17949.08,535.27,0.69,2341.56,1857.09,308.16,3012.0
2021-07-11 03:00:00,386.15,14.13,77.77,17755.64,534.25,0.69,2340.58,1032.17,269.5,2773.73
2021-07-11 04:00:00,405.49,14.63,77.13,17151.03,532.01,0.69,2340.25,0.0,202.93,2248.97
2021-07-11 05:00:00,416.77,14.41,78.1,15405.14,522.1,0.69,2340.86,0.0,181.95,1319.37
2021-07-11 06:00:00,412.01,14.33,78.09,14009.04,511.18,0.69,2340.88,0.0,149.44,1105.69
2021-07-11 07:00:00,388.53,14.74,77.6,12983.83,509.4,0.69,2340.55,0.0,1741.39,620.12
2021-07-11 08:00:00,389.31,14.88,77.45,11837.16,508.71,0.69,2340.21,0.0,1586.54,322.17
2021-07-11 09:00:00,387.51,15.27,77.85,10989.77,509.36,0.69,2340.01,0.0,1441.61,255.15
2021-07-11 10:00:00,382.53,15.13,77.64,10595.5,509.84,0.69,2339.43,0.0,1370.98,273.28
2021-07-11 11:00:00,380.09,15.08,76.71,10414.97,510.13,0.69,2337.95,0.0,1266.44,260.54
2021-07-11 12:00:00,361.55,15.05,76.18,10111.8,511.16,0.69,2336.26,982.55,1173.76,262.92
2021-07-11 13:00:00,350.39,14.85,76.19,9867.83,516.14,0.69,2336.23,1401.13,971.21,160.21
2021-07-11 14:00:00,307.12,14.66,75.96,9922.1,516.32,0.69,2335.97,4402.05,745.11,0.8
2021-07-11 15:00:00,259.47,14.85,76.48,9298.63,514.27,0.69,2334.86,7870.15,462.49,0.0
2021-07-11 16:00:00,236.55,14.52,75.92,9064.77,516.67,0.69,2334.64,9948.23,263.89,0.0
2021-07-11 17:00:00,238.65,13.13,76.18,9587.41,514.4,0.69,2334.8,10733.67,0.0,0.0
2021-07-11 18:00:00,239.8,13.27,76.71,10010.1,512.49,0.69,2334.69,11144.92,0.0,0.0
2021-07-11 19:00:00,243.52,13.93,77.13,10324.88,508.96,0.69,2334.68,11310.6,0.0,0.0
2021-07-11 20:00:00,247.72,13.96,77.84,10908.13,502.59,0.69,2333.18,11531.64,0.0,46.82
2021-07-11 21:00:00,255.48,13.35,76.71,11588.85,503.32,0.69,2331.29,11215.8,3.4,329.75
2021-07-11 22:00:00,263.48,13.66,77.23,12591.1,507.75,0.69,2331.7,10821.21,240.19,714.62
2021-07-11 23:00:00,275.59,13.74,77.48,13496.41,506.04,0.69,2331.95,9934.51,487.06,1102.44
2021-07-12 00:00:00,303.87,17.74,78.43,18521.36,517.31,0.69,2332.3,8616.16,1175.86,2515.12
2021-07-12 01:00:00,328.79,17.45,79.75,19332.11,517.76,0.69,2332.24,5506.83,1461.95,2809.19
2021-07-12 02:00:00,362.68,17.52,78.05,19784.11,519.8,0.69,2332.25,1858.17,1643.74,3112.67
2021-07-12 03:00:00,372.75,17.35,77.77,19143.43,519.42,0.69,2331.18,906.51,1608.24,2928.48
2021-07-12 04:00:00,384.5,17.62,77.13,17949.71,519.33,0.69,2330.42,0.0,1647.02,2508.94
2021-07-12 05:00:00,390.58,17.28,78.1,15968.81,511.08,0.69,2329.65,0.0,1633.43,1622.05
2021-07-12 06:00:00,388.76,17.11,78.09,14113.11,508.33,0.69,2329.91,0.0,1662.68,1191.31
2021-07-12 07:00:00,389.68,17.12,77.6,12668.18,512.92,0.69,2329.57,0.0,1614.05,725.17
2021-07-12 08:00:00,392.94,17.0,77.45,11655.19,514.66,0.69,2329.02,0.0,1399.42,434.95
2021-07-12 09:00:00,397.56,17.39,77.85,11050.56,516.33,0.69,2328.33,0.0,1197.36,249.22
2021-07-12 10:00:00,404.2,17.11,77.64,11000.88,517.54,0.69,2328.53,0.0,887.01,132.9
2021-07-12 11:00:00,407.94,17.35,76.71,10983.57,515.8,0.69,2328.13,0.0,646.01,172.68
2021-07-12 12:00:00,397.68,17.01,76.18,11230.35,511.71,0.69,2327.43,856.47,434.23,281.08
2021-07-12 13:00:00,387.54,16.06,76.19,11569.14,516.78,0.69,2326.48,1439.72,189.54,514.27
2021-07-12 14:00:00,337.17,16.38,75.96,11145.77,517.17,0.69,2326.14,4829.39,0.0,448.31
2021-07-12 15:00:00,294.3,16.47,76.48,11134.92,515.91,0.69,2326.18,8483.88,0.0,219.17
2021-07-12 16:00:00,273.38,16.14,75.92,11295.56,516.16,0.69,2325.65,10428.21,0.0,171.58
2021-07-12 17:00:00,265.1,16.31,76.18,11611.2,515.34,0.69,2324.81,11342.49,0.0,254.01
2021-07-12 18:00:00,267.67,16.46,76.71,12430.86,518.42,0.69,2324.43,12000.65,0.0,250.46
2021-07-12 19:00:00,273.11,16.08,77.13,13744.21,518.11,0.69,2324.04,11965.98,0.0,432.7
2021-07-12 20:00:00,275.31,16.04,77.84,14842.13,523.27,0.69,2323.6,11966.44,0.0,766.95
2021-07-12 21:00:00,283.58,16.03,76.71,16147.73,526.18,0.69,2323.23,11639.68,0.0,1112.72
2021-07-12 22:00:00,290.89,16.63,77.23,17434.86,529.66,0.69,2322.75,10995.78,337.46,1616.06
2021-07-12 23:00:00,296.61,16.76,77.48,18274.44,530.24,0.69,2321.92,9865.46,702.46,2152.85
2021-07-13 00:00:00,301.95,17.74,78.43,18415.35,516.86,0.69,2322.25,8490.08,1110.16,2489.47
2021-07-13 01:00:00,329.56,17.45,79.75,19226.1,517.3,0.69,2322.19,5380.75,1396.25,2783.54
2021-07-13 02:00:00,363.17,17.51,78.05,19678.1,519.35,0.69,2322.19,1732.09,1578.04,3087.03
2021-07-13 03:00:00,373.78,17.35,77.77,19037.42,518.96,0.69,2321.13,780.43,1542.54,2902.83
2021-07-13 04:00:00,384.26,17.62,77.13,17843.7,518.87,0.69,2320.37,0.0,1581.32,2483.29
2021-07-13 05:00:00,390.3,17.27,78.1,15862.8,510.62,0.69,2319.59,0.0,1567.73,1596.41
2021-07-13 06:00:00,387.82,17.1,78.09,14007.1,507.87,0.69,2319.86,0.0,1596.98,1165.66
2021-07-13 07:00:00,391.57,17.12,77.6,12562.17,512.46,0.69,2319.51,0.0,1548.35,699.52
2021-07-13 08:00:00,394.06,17.0,77.45,11549.18,514.2,0.69,2318.96,0.0,1333.72,409.3
2021-07-13 09:00:00,397.64,17.39,77.85,10944.55,515.87,0.69,2318.27,0.0,1131.66,223.58
2021-07-13 10:00:00,404.49,17.1,77.64,10894.87,517.09,0.69,2318.47,0.0,821.31,107.25
2021-07-13 11:00:00,407.07,17.35,76.71,10877.56,515.34,0.69,2318.08,0.0,580.31,147.03
2021-07-13 12:00:00,399.88,17.0,76.18,11124.34,511.26,0.69,2317.38,730.39,368.53,255.43
2021-07-13 13:00:00,390.21,16.05,76.19,11463.13,516.32,0.69,2316.42,1313.63,123.84,488.63
2021-07-13 14:00:00,340.38,16.38,75.96,11039.76,516.72,0.69,2316.09,4703.3,0.0,422.66
2021-07-13 15:00:00,299.36,16.46,76.48,11028.91,515.45,0.69,2316.12,8357.8,0.0,193.52
2021-07-13 16:00:00,280.63,16.14,75.92,11189.54,515.7,0.69,2315.59,10302.13,0.0,145.94
2021-07-13 17:00:00,272.95,16.31,76.18,11505.18,514.89,0.69,2314.76,11216.4,0.0,228.36
2021-07-13 18:00:00,273.11,16.45,76.71,12324.85,517.97,0.69,2314.37,11874.56,0.0,224.81
2021-07-13 19:00:00,281.86,16.08,77.13,13638.2,517.66,0.69,2313.98,11839.89,0.0,407.05
2021-07-13 20:00:00,286.42,16.04,77.84,14736.12,522.81,0.69,2313.54,11840.36,0.0,741.31
2021-07-13 21:00:00,292.6,16.03,76.71,16041.72,525.73,0.69,2313.17,11513.6,0.0,1087.07
2021-07-13 22:00:00,294.91,16.63,77.23,17328.85,529.2,0.69,2312.69,10869.7,271.76,1590.41
2021-07-13 23:00:00,298.42,16.75,77.48,18168.43,529.78,0.69,2311.86,9739.38,636.77,2127.2
2021-07-14 00:00:00,304.42,17.73,78.43,18309.34,516.4,0.69,2312.19,8363.99,1044.46,2463.83
